 2955,           NaN,           NaN,           NaN,           NaN
 2960,           NaN,           NaN,           NaN,           NaN
 2965,           NaN,           NaN,           NaN,           NaN
 2970,           NaN,           NaN,           NaN,           NaN
 2975,           NaN,           NaN,           NaN,           NaN
 2980,           NaN,           NaN,           NaN,           NaN
 2985,           NaN,           NaN,           NaN,           NaN
 2990,           NaN,           NaN,           NaN,           NaN
 2995,           NaN,           NaN,           NaN,           NaN
 3000,           NaN,           NaN,           NaN,           NaN
